Date,Cell,Wave_No,Linescan,Condition,Inc_time_min,Animal,Animal_No,filename,Cyto_tau,Cyto_T50,Cyto_DFF0,Cyto_Wave_Speed,Freq_waves_Hz,Cyto_Notes,Blank_SR_col,SR_tau,SR_T50,SR_DFF0,SR_Baseline,SR_Notes,Experiment,For_Analysis,Treatment
2020-03-03,A,W2,LS5,cAMP,3,CPVT-WT,8004,20200303 P2 CS2 Cell A0005.oib,82.7,42.164,3.45,126.9692,0.25,NA,NA,NA,NA,NA,NA,NA,P2 CS2,TRUE,cAMP
2020-03-03,A,W1,LS6,cAMP,5,CPVT-WT,8004,20200303 P2 CS2 Cell A0006.oib,88.131,42.12,2.913,134.6614,0.25,NA,NA,NA,NA,NA,NA,NA,P2 CS2,TRUE,cAMP
2020-03-03,A,W2,LS6,cAMP,5,CPVT-WT,8004,20200303 P2 CS2 Cell A0006.oib,73.077,36.012,3.295,117.9765,0.25,NA,NA,NA,NA,NA,NA,NA,P2 CS2,TRUE,cAMP
2020-03-03,A,W1,LS7,cAMP,5,CPVT-WT,8004,20200303 P2 CS2 Cell A0007.oib,72.429,36.328,3.322,116.5434,0.3,NA,NA,NA,NA,NA,NA,NA,P2 CS2,TRUE,cAMP
2020-03-03,A,W2,LS7,cAMP,5,CPVT-WT,8004,20200303 P2 CS2 Cell A0007.oib,75.226,37.319,3.477,128.2013,0.3,NA,NA,NA,NA,NA,NA,NA,P2 CS2,TRUE,cAMP
2020-03-03,A,W1,LS8,cAMP,7,CPVT-WT,8004,20200303 P2 CS2 Cell A0008.oib,73.508,37.631,3.354,131.6053,0.25,NA,NA,NA,NA,NA,NA,NA,P2 CS2,TRUE,cAMP
2020-03-03,A,W2,LS8,cAMP,7,CPVT-WT,8004,20200303 P2 CS2 Cell A0008.oib,72.889,37.621,3.12,119.8761,0.25,NA,NA,NA,NA,NA,NA,NA,P2 CS2,TRUE,cAMP
2020-03-03,A,W1,LS9,cAMP,7,CPVT-WT,8004,20200303 P2 CS2 Cell A0009.oib,77.465,39.22,3.457,132.6504,0.3,NA,NA,NA,NA,NA,NA,NA,P2 CS2,TRUE,cAMP
2020-03-03,A,W2,LS9,cAMP,7,CPVT-WT,8004,20200303 P2 CS2 Cell A0009.oib,75.633,38.056,3.281,116.5923,0.3,NA,NA,NA,NA,NA,NA,NA,P2 CS2,TRUE,cAMP
2020-03-03,A,W1,LS2,Control,0,CPVT-WT,8004,20200303 P2 CS3 Cell A0002.oib,158.066,62.252,2.258,98.6581,0.1,NA,NA,NA,NA,NA,NA,NA,P2 CS3,TRUE,Fab
2020-03-03,A,W2,LS2,Control,0,CPVT-WT,8004,20200303 P2 CS3 Cell A0002.oib,145.273,62.894,2.429,120.0613,0.1,NA,NA,NA,NA,NA,NA,NA,P2 CS3,TRUE,Fab
2020-03-03,A,W1,LS4,Fab,3,CPVT-WT,8004,20200303 P2 CS3 Cell A0004.oib,114.316,52.316,1.751,122.5478,0.6,NA,NA,NA,NA,NA,NA,NA,P2 CS3,TRUE,Fab
2020-03-03,A,W2,LS4,Fab,3,CPVT-WT,8004,20200303 P2 CS3 Cell A0004.oib,113.301,53.356,1.642,140.7505,0.6,NA,NA,NA,NA,NA,NA,NA,P2 CS3,TRUE,Fab
2020-03-03,A,W3,LS4,Fab,3,CPVT-WT,8004,20200303 P2 CS3 Cell A0004.oib,102.512,49.404,1.546,140.4194,0.6,NA,NA,NA,NA,NA,NA,NA,P2 CS3,TRUE,Fab
2020-03-03,A,W1,LS5,Fab,5,CPVT-WT,8004,20200303 P2 CS3 Cell A0005.oib,138.323,62.055,1.942,116.491,0.3,NA,NA,NA,NA,NA,NA,NA,P2 CS3,TRUE,Fab
2020-03-03,A,W2,LS5,Fab,5,CPVT-WT,8004,20200303 P2 CS3 Cell A0005.oib,135.376,57.41,1.793,96.0394,0.3,NA,NA,NA,NA,NA,NA,NA,P2 CS3,TRUE,Fab
2020-03-03,A,W3,LS5,Fab,5,CPVT-WT,8004,20200303 P2 CS3 Cell A0005.oib,139.933,57.126,1.876,97.2825,0.3,NA,NA,NA,NA,NA,NA,NA,P2 CS3,TRUE,Fab
2020-03-03,A,W1,LS6,Fab,7,CPVT-WT,8004,20200303 P2 CS3 Cell A0006.oib,182.151,76.126,1.723,119.8775,0.2,miniwaves,NA,NA,NA,NA,NA,NA,P2 CS3,TRUE,Fab
2020-03-03,A,W2,LS6,Fab,7,CPVT-WT,8004,20200303 P2 CS3 Cell A0006.oib,164.962,67.794,1.641,127.136,0.2,NA,NA,NA,NA,NA,NA,NA,P2 CS3,TRUE,Fab
2020-03-03,A,W3,LS6,Fab,7,CPVT-WT,8004,20200303 P2 CS3 Cell A0006.oib,178.97,71.638,1.954,125.1937,0.2,NA,NA,NA,NA,NA,NA,NA,P2 CS3,TRUE,Fab
2020-03-03,A,W1,LS1,Control,0,CPVT-WT,8004,20200303 P3 CS1 Cell A0001.oib,113.475,52.332,2.067,115.6252,0.05,NA,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,cAMP
2020-03-03,A,W1,LS2,Control,0,CPVT-WT,8004,20200303 P3 CS1 Cell A0002.oib,121.889,50.694,2.048,107.2673,0.1,NA,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,cAMP
2020-03-03,A,W1,LS4,cAMP,3,CPVT-WT,8004,20200303 P3 CS1 Cell A0004.oib,94.205,44.525,2.629,132.3154,0.2,NA,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,cAMP
2020-03-03,A,W2,LS4,cAMP,3,CPVT-WT,8004,20200303 P3 CS1 Cell A0004.oib,102.753,46.257,2.481,129.8397,0.2,NA,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,cAMP
2020-03-03,A,W1,LS5,cAMP,3,CPVT-WT,8004,20200303 P3 CS1 Cell A0005.oib,89.625,43.022,2.972,130.0495,0.2,NA,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,cAMP
2020-03-03,A,W2,LS5,cAMP,3,CPVT-WT,8004,20200303 P3 CS1 Cell A0005.oib,94.817,42.402,2.166,113.6797,0.2,NA,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,cAMP
2020-03-03,A,W1,LS6,cAMP,5,CPVT-WT,8004,20200303 P3 CS1 Cell A0006.oib,107.486,45.75,2.246,126.1185,0.2,NA,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,cAMP
2020-03-03,A,W2,LS6,cAMP,5,CPVT-WT,8004,20200303 P3 CS1 Cell A0006.oib,98.825,45.479,1.959,123.5733,0.2,NA,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,cAMP
2020-03-03,A,W1,LS7,cAMP,5,CPVT-WT,8004,20200303 P3 CS1 Cell A0007.oib,101.383,46.177,2.262,116.4372,0.15,NA,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,cAMP
2020-03-03,A,W2,LS7,cAMP,5,CPVT-WT,8004,20200303 P3 CS1 Cell A0007.oib,99.138,47.244,2.394,131.8836,0.15,NA,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,cAMP
2020-03-03,A,W1,LS8,cAMP,7,CPVT-WT,8004,20200303 P3 CS1 Cell A0008.oib,102.263,46.578,2.458,116.8814,0.1,NA,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,cAMP
2020-03-03,A,W2,LS8,cAMP,7,CPVT-WT,8004,20200303 P3 CS1 Cell A0008.oib,101.683,45.174,2.381,108.7173,0.1,NA,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,cAMP
2020-03-03,A,W1,LS9,cAMP,7,CPVT-WT,8004,20200303 P3 CS1 Cell A0009.oib,106.686,47.157,2.583,121.3235,0.1,NA,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,cAMP
2020-03-03,A,W2,LS9,cAMP,7,CPVT-WT,8004,20200303 P3 CS1 Cell A0009.oib,110.393,48.569,2.461,115.9754,0.1,NA,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,cAMP
2020-03-06,A,W1,LS1,Control,0,CPVT-WT,8333,20200306 P2 CS1 Cell A0001.oib,95.957,42.813,2.618,102.0104,0.2,NA,NA,NA,NA,NA,NA,NA,P2 CS1,TRUE,cAMP
2020-03-06,A,W1,LS2,Control,0,CPVT-WT,8333,20200306 P2 CS1 Cell A0002.oib,99.848,43.084,2.772,129.638,0.15,NA,NA,NA,NA,NA,NA,NA,P2 CS1,TRUE,cAMP
2020-03-06,A,W2,LS2,Control,0,CPVT-WT,8333,20200306 P2 CS1 Cell A0002.oib,98.211,44.863,2.615,119.3648,0.15,NA,NA,NA,NA,NA,NA,NA,P2 CS1,TRUE,cAMP
2020-03-06,A,W1,LS4,cAMP,3,CPVT-WT,8333,20200306 P2 CS1 Cell A0004.oib,84.099,39.452,2.918,132.4536,0.25,NA,NA,NA,NA,NA,NA,NA,P2 CS1,TRUE,cAMP
2020-03-06,A,W1,LS4,cAMP,3,CPVT-WT,8333,20200306 P2 CS1 Cell A0004.oib,66.843,32.556,2.913,130.8931,0.25,NA,NA,NA,NA,NA,NA,NA,P2 CS1,TRUE,cAMP
2020-03-06,A,W1,LS5,cAMP,3,CPVT-WT,8333,20200306 P2 CS1 Cell A0005.oib,74.091,35.008,2.819,124.0725,0.2,NA,NA,NA,NA,NA,NA,NA,P2 CS1,TRUE,cAMP
2020-03-06,A,W2,LS5,cAMP,3,CPVT-WT,8333,20200306 P2 CS1 Cell A0005.oib,71.189,32.725,2.71,120.9658,0.2,NA,NA,NA,NA,NA,NA,NA,P2 CS1,TRUE,cAMP
2020-03-06,A,W1,LS6,cAMP,5,CPVT-WT,8333,20200306 P2 CS1 Cell A0006.oib,68.818,33.628,2.837,136.4904,0.35,NA,NA,NA,NA,NA,NA,NA,P2 CS1,TRUE,cAMP
2020-03-06,A,W2,LS6,cAMP,5,CPVT-WT,8333,20200306 P2 CS1 Cell A0006.oib,65.033,30.987,2.703,136.2193,0.35,NA,NA,NA,NA,NA,NA,NA,P2 CS1,TRUE,cAMP
2020-03-06,A,W1,LS7,cAMP,5,CPVT-WT,8333,20200306 P2 CS1 Cell A0007.oib,60.78,31.198,2.457,137.3217,0.35,NA,NA,NA,NA,NA,NA,NA,P2 CS1,TRUE,cAMP
2020-03-06,A,W2,LS7,cAMP,5,CPVT-WT,8333,20200306 P2 CS1 Cell A0007.oib,78.459,37.402,3.356,146.3779,0.35,NA,NA,NA,NA,NA,NA,NA,P2 CS1,TRUE,cAMP
2020-03-06,A,W1,LS8,cAMP,7,CPVT-WT,8333,20200306 P2 CS1 Cell A0008.oib,71.974,33.786,2.78,128.9934,0.2,NA,NA,NA,NA,NA,NA,NA,P2 CS1,TRUE,cAMP
2020-03-06,A,W1,LS9,cAMP,7,CPVT-WT,8333,20200306 P2 CS1 Cell A0009.oib,74.405,35.247,2.888,129.9131,0.3,NA,NA,NA,NA,NA,NA,NA,P2 CS1,TRUE,cAMP
2020-03-06,A,W2,LS9,cAMP,7,CPVT-WT,8333,20200306 P2 CS1 Cell A0009.oib,69.585,32.073,2.615,117.9503,0.3,NA,NA,NA,NA,NA,NA,NA,P2 CS1,TRUE,cAMP
2020-03-06,A,W1,LS1,Control,0,CPVT-WT,8333,20200306 P2 CS2 Cell A0001.oib,115.253,52.967,2.561,120.4869,0.15,NA,NA,NA,NA,NA,NA,NA,P2 CS2,TRUE,Fab
2020-03-06,A,W2,LS1,Control,0,CPVT-WT,8333,20200306 P2 CS2 Cell A0001.oib,108.393,51.37,2.43,124.7825,0.15,NA,NA,NA,NA,NA,NA,NA,P2 CS2,TRUE,Fab
2020-03-06,A,W1,LS2,Control,0,CPVT-WT,8333,20200306 P2 CS2 Cell A0002.oib,102.821,50.153,2.72,135.6997,0.1,NA,NA,NA,NA,NA,NA,NA,P2 CS2,TRUE,Fab
2020-03-06,A,W1,LS4,Fab,3,CPVT-WT,8333,20200306 P2 CS2 Cell A0004.oib,71.972,34.852,1.813,132.2195,1.05,NA,NA,NA,NA,NA,NA,NA,P2 CS2,TRUE,Fab
2020-03-06,A,W2,LS4,Fab,3,CPVT-WT,8333,20200306 P2 CS2 Cell A0004.oib,72.731,34.575,1.817,106.9308,1.05,NA,NA,NA,NA,NA,NA,NA,P2 CS2,TRUE,Fab
2020-03-06,A,W3,LS4,Fab,3,CPVT-WT,8333,20200306 P2 CS2 Cell A0004.oib,71.24,34.706,1.96,126.2101,1.05,NA,NA,NA,NA,NA,NA,NA,P2 CS2,TRUE,Fab
2020-03-06,A,W1,LS5,Fab,5,CPVT-WT,8333,20200306 P2 CS2 Cell A0005.oib,73.987,38.067,2.799,132.4354,0.8,NA,NA,NA,NA,NA,NA,NA,P2 CS2,TRUE,Fab
2020-03-06,A,W2,LS5,Fab,5,CPVT-WT,8333,20200306 P2 CS2 Cell A0005.oib,66.691,34.813,2.097,123.7817,0.8,NA,NA,NA,NA,NA,NA,NA,P2 CS2,TRUE,Fab
2020-03-06,A,W3,LS5,Fab,5,CPVT-WT,8333,20200306 P2 CS2 Cell A0005.oib,74.631,36.492,2.194,120.163,0.8,NA,NA,NA,NA,NA,NA,NA,P2 CS2,TRUE,Fab
2020-03-06,A,W1,LS6,Fab,7,CPVT-WT,8333,20200306 P2 CS2 Cell A0006.oib,74.627,37.008,2.407,115.5959,0.4,NA,NA,NA,NA,NA,NA,NA,P2 CS2,TRUE,Fab
2020-03-06,A,W2,LS6,Fab,7,CPVT-WT,8333,20200306 P2 CS2 Cell A0006.oib,75.942,36.944,2.827,127.4374,0.4,NA,NA,NA,NA,NA,NA,NA,P2 CS2,TRUE,Fab
2020-03-06,A,W3,LS6,Fab,7,CPVT-WT,8333,20200306 P2 CS2 Cell A0006.oib,69.794,36.199,2.377,121.4489,0.4,NA,NA,NA,NA,NA,NA,NA,P2 CS2,TRUE,Fab
2020-03-06,A,W1,LS1,Control,0,CPVT-WT,8333,20200306 P2 CS3 Cell A0001.oib,105.7,48.581,2.173,97.7004,0.1,NA,NA,NA,NA,NA,NA,NA,P2 CS3,TRUE,cAMP
2020-03-06,A,W2,LS1,Control,0,CPVT-WT,8333,20200306 P2 CS3 Cell A0001.oib,100.161,47.844,2.265,103.6143,0.1,NA,NA,NA,NA,NA,NA,NA,P2 CS3,TRUE,cAMP
2020-03-06,A,W1,LS3,Control,0,CPVT-WT,8333,20200306 P2 CS3 Cell A0003.oib,105.227,50.444,2.446,111.5597,0.05,NA,NA,NA,NA,NA,NA,NA,P2 CS3,TRUE,cAMP
2020-03-06,A,W1,LS5,cAMP,3,CPVT-WT,8333,20200306 P2 CS3 Cell A0005.oib,77.796,40.936,2.476,137.4282,0.15,NA,NA,NA,NA,NA,NA,NA,P2 CS3,TRUE,cAMP
2020-03-06,A,W1,LS6,cAMP,3,CPVT-WT,8333,20200306 P2 CS3 Cell A0006.oib,86.412,42.823,2.633,112.0652,0.15,NA,NA,NA,NA,NA,NA,NA,P2 CS3,TRUE,cAMP
2020-03-06,A,W1,LS7,cAMP,5,CPVT-WT,8333,20200306 P2 CS3 Cell A0007.oib,84.223,43.36,2.411,106.1418,0.25,NA,NA,NA,NA,NA,NA,NA,P2 CS3,TRUE,cAMP
2020-03-06,A,W1,LS8,cAMP,5,CPVT-WT,8333,20200306 P2 CS3 Cell A0008.oib,86.817,41.811,2.45,94.4433,0.2,NA,NA,NA,NA,NA,NA,NA,P2 CS3,TRUE,cAMP
2020-03-06,A,W1,LS9,cAMP,7,CPVT-WT,8333,20200306 P2 CS3 Cell A0009.oib,86.074,44.06,2.64,135.9839,0.15,NA,NA,NA,NA,NA,NA,NA,P2 CS3,TRUE,cAMP
2020-03-06,A,W1,LS10,cAMP,7,CPVT-WT,8333,20200306 P2 CS3 Cell A0010.oib,88.641,45.883,2.541,109.9788,0.15,NA,NA,NA,NA,NA,NA,NA,P2 CS3,TRUE,cAMP
2020-03-06,A,W1,LS1,Control,0,CPVT-WT,8333,20200306 P3 CS1 Cell A0001.oib,78.518,37.864,3.195,146.023,0.15,with miniwaves,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,Vehicle
2020-03-06,A,W2,LS1,Control,0,CPVT-WT,8333,20200306 P3 CS1 Cell A0001.oib,94.08,43.034,2.26,129.6335,0.15,NA,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,Vehicle
2020-03-06,A,W1,LS2,Control,0,CPVT-WT,8333,20200306 P3 CS1 Cell A0002.oib,93.939,41.309,2.548,107.7358,0.25,NA,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,Vehicle
2020-03-06,A,W1,LS4,Vehicle,3,CPVT-WT,8333,20200306 P3 CS1 Cell A0004.oib,94.481,43.042,2.522,113.3935,0.15,NA,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,Vehicle
2020-03-06,A,W2,LS4,Vehicle,3,CPVT-WT,8333,20200306 P3 CS1 Cell A0004.oib,84.096,39.884,2.16,119.7319,0.15,NA,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,Vehicle
2020-03-06,A,W1,LS5,Vehicle,3,CPVT-WT,8333,20200306 P3 CS1 Cell A0005.oib,88.339,41.258,2.821,125.2075,0.15,NA,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,Vehicle
2020-03-06,A,W2,LS5,Vehicle,3,CPVT-WT,8333,20200306 P3 CS1 Cell A0005.oib,93.027,42.543,2.51,120.5619,0.15,NA,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,Vehicle
2020-03-06,A,W1,LS6,Vehicle,5,CPVT-WT,8333,20200306 P3 CS1 Cell A0006.oib,97.567,43.143,2.25,125.0465,0.15,NA,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,Vehicle
2020-03-06,A,W2,LS6,Vehicle,5,CPVT-WT,8333,20200306 P3 CS1 Cell A0006.oib,86.034,42.221,2.124,121.815,0.15,NA,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,Vehicle
2020-03-06,A,W1,LS7,Vehicle,5,CPVT-WT,8333,20200306 P3 CS1 Cell A0007.oib,91.913,43.606,2.148,104.2121,0.2,NA,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,Vehicle
2020-03-06,A,W1,LS8,Vehicle,7,CPVT-WT,8333,20200306 P3 CS1 Cell A0008.oib,97.259,45.479,2.127,109.126,0.15,miniwaves,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,Vehicle
2020-03-06,A,W1,LS9,Vehicle,7,CPVT-WT,8333,20200306 P3 CS1 Cell A0009.oib,97.731,46.16,2.257,118.6477,0.1,NA,NA,NA,NA,NA,NA,NA,P3 CS1,TRUE,Vehicle
2020-03-06,A,W1,LS1,Control,0,CPVT-WT,8333,20200306 P3 CS2 Cell A0001.oib,93.303,44.041,2.324,108.7615,0.15,NA,NA,NA,NA,NA,NA,NA,P3 CS2,TRUE,Fab
2020-03-06,A,W2,LS1,Control,0,CPVT-WT,8333,20200306 P3 CS2 Cell A0001.oib,87.3,42.824,2.455,103.4112,0.15,NA,NA,NA,NA,NA,NA,NA,P3 CS2,TRUE,Fab
2020-03-06,A,W1,LS2,Control,0,CPVT-WT,8333,20200306 P3 CS2 Cell A0002.oib,83.387,42.53,2.468,114.868,0.15,NA,NA,NA,NA,NA,NA,NA,P3 CS2,TRUE,Fab
2020-03-06,A,W1,LS4,Fab,3,CPVT-WT,8333,20200306 P3 CS2 Cell A0004.oib,69.123,36.081,2.11,136.0573,0.75,NA,NA,NA,NA,NA,NA,NA,P3 CS2,TRUE,Fab
2020-03-06,A,W2,LS4,Fab,3,CPVT-WT,8333,20200306 P3 CS2 Cell A0004.oib,70.223,35.835,2.161,128.8148,0.75,NA,NA,NA,NA,NA,NA,NA,P3 CS2,TRUE,Fab
2020-03-06,A,W3,LS4,Fab,3,CPVT-WT,8333,20200306 P3 CS2 Cell A0004.oib,67.056,35.139,2.158,143.4606,0.75,NA,NA,NA,NA,NA,NA,NA,P3 CS2,TRUE,Fab
2020-03-06,A,W1,LS5,Fab,5,CPVT-WT,8333,20200306 P3 CS2 Cell A0005.oib,68.105,36.534,2.563,131.7987,0.6,NA,NA,NA,NA,NA,NA,NA,P3 CS2,TRUE,Fab
2020-03-06,A,W2,LS5,Fab,5,CPVT-WT,8333,20200306 P3 CS2 Cell A0005.oib,61.768,30.825,2.527,112.7494,0.6,NA,NA,NA,NA,NA,NA,NA,P3 CS2,TRUE,Fab
2020-03-06,A,W3,LS5,Fab,5,CPVT-WT,8333,20200306 P3 CS2 Cell A0005.oib,67.335,34.093,2.572,115.9662,0.6,NA,NA,NA,NA,NA,NA,NA,P3 CS2,TRUE,Fab
2020-03-06,A,W1,LS6,Fab,7,CPVT-WT,8333,20200306 P3 CS2 Cell A0006.oib,71.056,35.611,2.788,121.8462,0.3,NA,NA,NA,NA,NA,NA,NA,P3 CS2,TRUE,Fab
2020-03-06,A,W2,LS6,Fab,7,CPVT-WT,8333,20200306 P3 CS2 Cell A0006.oib,73.125,35.734,2.972,122.2401,0.3,NA,NA,NA,NA,NA,NA,NA,P3 CS2,TRUE,Fab
2020-03-06,A,W3,LS6,Fab,7,CPVT-WT,8333,20200306 P3 CS2 Cell A0006.oib,70.007,35.789,2.901,122.9902,0.3,NA,NA,NA,NA,NA,NA,NA,P3 CS2,TRUE,Fab
2020-03-06,A,W1,LS1,Control,0,CPVT-WT,8333,20200306 P3 CS3 Cell A0001.oib,105.81,55.63,2.626,119.6709,0.1,NA,NA,NA,NA,NA,NA,NA,P3 CS3,TRUE,Fab
2020-03-06,A,W2,LS1,Control,0,CPVT-WT,8333,20200306 P3 CS3 Cell A0001.oib,112.893,57.355,2.57,107.4381,0.1,NA,NA,NA,NA,NA,NA,NA,P3 CS3,TRUE,Fab
2020-03-06,A,W1,LS2,Control,0,CPVT-WT,8333,20200306 P3 CS3 Cell A0002.oib,106.85,55.821,2.598,119.9314,0.05,NA,NA,NA,NA,NA,NA,NA,P3 CS3,TRUE,Fab
2020-03-06,A,W1,LS4,Fab,3,CPVT-WT,8333,20200306 P3 CS3 Cell A0004.oib,74.706,42.03,1.715,150.6724,0.65,NA,NA,NA,NA,NA,NA,NA,P3 CS3,TRUE,Fab
2020-03-06,A,W2,LS4,Fab,3,CPVT-WT,8333,20200306 P3 CS3 Cell A0004.oib,82.491,43.752,1.605,139.1735,0.65,NA,NA,NA,NA,NA,NA,NA,P3 CS3,TRUE,Fab
2020-03-06,A,W3,LS4,Fab,3,CPVT-WT,8333,20200306 P3 CS3 Cell A0004.oib,91.351,48.738,1.583,129.6103,0.65,NA,NA,NA,NA,NA,NA,NA,P3 CS3,TRUE,Fab
2020-03-06,A,W1,LS5,Fab,5,CPVT-WT,8333,20200306 P3 CS3 Cell A0005.oib,84.305,45.899,1.707,144.0557,0.75,NA,NA,NA,NA,NA,NA,NA,P3 CS3,TRUE,Fab
2020-03-06,A,W2,LS5,Fab,5,CPVT-WT,8333,20200306 P3 CS3 Cell A0005.oib,85.499,45.155,1.872,150.0932,0.75,NA,NA,NA,NA,NA,NA,NA,P3 CS3,TRUE,Fab
2020-03-06,A,W3,LS5,Fab,5,CPVT-WT,8333,20200306 P3 CS3 Cell A0005.oib,83.227,43.814,2.015,135.2131,0.75,NA,NA,NA,NA,NA,NA,NA,P3 CS3,TRUE,Fab
2020-03-06,A,W1,LS6,Fab,7,CPVT-WT,8333,20200306 P3 CS3 Cell A0006.oib,86.485,46.381,1.858,136.648,0.6,NA,NA,NA,NA,NA,NA,NA,P3 CS3,TRUE,Fab
2020-03-06,A,W2,LS6,Fab,7,CPVT-WT,8333,20200306 P3 CS3 Cell A0006.oib,78.055,44.31,1.959,151.0687,0.6,NA,NA,NA,NA,NA,NA,NA,P3 CS3,TRUE,Fab
2020-03-06,A,W3,LS6,Fab,7,CPVT-WT,8333,20200306 P3 CS3 Cell A0006.oib,75.589,40.844,2.087,124.9074,0.6,NA,NA,NA,NA,NA,NA,NA,P3 CS3,TRUE,Fab
2020-03-06,A,W1,LS1,Control,0,CPVT-WT,8333,20200306 P4 CS1 Cell A0001.oib,91.814,40.316,2.36,109.8741,0.2,NA,NA,NA,NA,NA,NA,NA,P4 CS1,TRUE,cAMP
2020-03-06,A,W2,LS1,Control,0,CPVT-WT,8333,20200306 P4 CS1 Cell A0001.oib,96.906,44.281,2.256,97.5058,0.2,NA,NA,NA,NA,NA,NA,NA,P4 CS1,TRUE,cAMP
2020-03-06,A,W1,LS2,Control,0,CPVT-WT,8333,20200306 P4 CS1 Cell A0002.oib,96.076,44.559,2.521,117.9245,0.2,NA,NA,NA,NA,NA,NA,NA,P4 CS1,TRUE,cAMP
2020-03-06,A,W1,LS4,cAMP,3,CPVT-WT,8333,20200306 P4 CS1 Cell A0004.oib,97.229,45.301,2.455,116.6284,0.15,NA,NA,NA,NA,NA,NA,NA,P4 CS1,TRUE,cAMP
2020-03-06,A,W2,LS4,cAMP,3,CPVT-WT,8333,20200306 P4 CS1 Cell A0004.oib,104.56,47.31,2.698,123.3418,0.15,NA,NA,NA,NA,NA,NA,NA,P4 CS1,TRUE,cAMP
2020-03-06,A,W1,LS5,cAMP,3,CPVT-WT,8333,20200306 P4 CS1 Cell A0005.oib,97.879,44.294,2.481,104.222,0.25,NA,NA,NA,NA,NA,NA,NA,P4 CS1,TRUE,cAMP
2020-03-06,A,W2,LS5,cAMP,3,CPVT-WT,8333,20200306 P4 CS1 Cell A0005.oib,97.735,41.81,2.635,108.9948,0.25,NA,NA,NA,NA,NA,NA,NA,P4 CS1,TRUE,cAMP
2020-03-06,A,W1,LS6,cAMP,5,CPVT-WT,8333,20200306 P4 CS1 Cell A0006.oib,82.968,38.135,2.79,132.8413,0.3,NA,NA,NA,NA,NA,NA,NA,P4 CS1,TRUE,cAMP
2020-03-06,A,W2,LS6,cAMP,5,CPVT-WT,8333,20200306 P4 CS1 Cell A0006.oib,81.357,38.084,2.625,130.1364,0.3,NA,NA,NA,NA,NA,NA,NA,P4 CS1,TRUE,cAMP
2020-03-06,A,W1,LS7,cAMP,5,CPVT-WT,8333,20200306 P4 CS1 Cell A0007.oib,85.444,38.458,2.769,128.6544,0.4,NA,NA,NA,NA,NA,NA,NA,P4 CS1,TRUE,cAMP
2020-03-06,A,W2,LS7,cAMP,5,CPVT-WT,8333,20200306 P4 CS1 Cell A0007.oib,87.594,39.4,2.825,110.7955,0.4,NA,NA,NA,NA,NA,NA,NA,P4 CS1,TRUE,cAMP
2020-03-06,A,W1,LS8,cAMP,7,CPVT-WT,8333,20200306 P4 CS1 Cell A0008.oib,89.854,40.976,3.03,133.7271,0.35,NA,NA,NA,NA,NA,NA,NA,P4 CS1,TRUE,cAMP
2020-03-06,A,W2,LS8,cAMP,7,CPVT-WT,8333,20200306 P4 CS1 Cell A0008.oib,72.006,35.639,2.239,105.284,0.35,NA,NA,NA,NA,NA,NA,NA,P4 CS1,TRUE,cAMP
2020-03-06,A,W1,LS9,cAMP,7,CPVT-WT,8333,20200306 P4 CS1 Cell A0009.oib,79.463,36.76,2.367,108.937,0.35,NA,NA,NA,NA,NA,NA,NA,P4 CS1,TRUE,cAMP
2020-03-06,A,W2,LS9,cAMP,7,CPVT-WT,8333,20200306 P4 CS1 Cell A0009.oib,79.131,37.839,2.462,114.8783,0.35,NA,NA,NA,NA,NA,NA,NA,P4 CS1,TRUE,cAMP
2020-03-12,A,W1,LS1,Control,0,CPVT-HET,8007,20200312 P2 CS1 Cell A0001.oib,84.852,39.638,1.774,97.7886,0.2,NA,NA,NA,NA,NA,NA,NA,P2 CS1,TRUE,cAMP
2020-03-12,A,W1,LS2,Control,0,CPVT-HET,8007,20200312 P2 CS1 Cell A0002.oib,73.941,37.121,1.453,91.9257,0.1,NA,NA,NA,NA,NA,NA,NA,P2 CS1,TRUE,cAMP
